Job name        : lfb-superadditive
Num hosts       : 1
Num cores       : 40
Num of tasks    : 1
Job Output Follows ...
===============================================================================

[Benchmark] fixed number of agents: 150
[Benchmark] node-to-agent ratios: [1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0]
[Benchmark] algorithms: [EDF, BNT, CTS, ANT-e]
[Benchmark] replicates: 100
[Benchmark] problem classes: [SUPERADDITIVE]
[Benchmark] session started

[Setup] extracting task records... done.
[Setup] extracting station records... done.
[Setup] initialisation completed.
[   23] EDF [score: 5249.0, median singleton score: 41.5, visited nodes (%): 89.33332824707031, solving time (ms): 6.0, median approximation score: 1.118823528289795]
[   23] BNT [score: 5457.0, median singleton score: 49.0, visited nodes (%): 77.33332824707031, solving time (ms): 346.0, median approximation score: 1.1930232644081116]
[   23] CTS [score: 18784.0, median singleton score: 155.5, visited nodes (%): 81.33333587646484, solving time (ms): 298.0, median approximation score: 4.0142858028411865]
[   23] ANT-e [score: 5169.0, median singleton score: 36.0, visited nodes (%): 91.33333587646484, solving time (ms): 551.0, median approximation score: 0.0]
[   24] EDF [score: 5475.0, median singleton score: 40.0, visited nodes (%): 95.33332824707031, solving time (ms): 6.0, median approximation score: 1.1213235259056091]
[   24] BNT [score: 5884.0, median singleton score: 47.0, visited nodes (%): 86.0, solving time (ms): 390.0, median approximation score: 1.2702702283859253]
[   24] CTS [score: 18361.0, median singleton score: 138.0, visited nodes (%): 85.33333587646484, solving time (ms): 241.0, median approximation score: 3.638095259666443]
[   24] ANT-e [score: 5017.0, median singleton score: 36.0, visited nodes (%): 95.33332824707031, solving time (ms): 585.0, median approximation score: 0.0]
[   25] EDF [score: 5277.0, median singleton score: 40.0, visited nodes (%): 94.0, solving time (ms): 6.0, median approximation score: 1.1066856384277344]
[   25] BNT [score: 5828.0, median singleton score: 44.0, visited nodes (%): 90.66667175292969, solving time (ms): 393.0, median approximation score: 1.2307692766189575]
[   25] CTS [score: 17977.0, median singleton score: 141.0, visited nodes (%): 84.66667175292969, solving time (ms): 256.0, median approximation score: 3.881944417953491]
[   25] ANT-e [score: 4851.0, median singleton score: 33.0, visited nodes (%): 94.0, solving time (ms): 552.0, median approximation score: 0.0]
[   26] EDF [score: 5345.0, median singleton score: 41.0, visited nodes (%): 93.33333587646484, solving time (ms): 6.0, median approximation score: 1.115641713142395]
[   26] BNT [score: 5658.0, median singleton score: 47.0, visited nodes (%): 84.0, solving time (ms): 375.0, median approximation score: 1.2000000476837158]
[   26] CTS [score: 16908.0, median singleton score: 144.0, visited nodes (%): 78.0, solving time (ms): 284.0, median approximation score: 3.6183862686157227]
[   26] ANT-e [score: 4924.0, median singleton score: 35.5, visited nodes (%): 93.33333587646484, solving time (ms): 568.0, median approximation score: 0.0]
[   27] EDF [score: 5739.0, median singleton score: 41.0, visited nodes (%): 97.33333587646484, solving time (ms): 6.0, median approximation score: 1.1339743733406067]
[   27] BNT [score: 6314.0, median singleton score: 50.0, visited nodes (%): 88.66666412353516, solving time (ms): 408.0, median approximation score: 1.252659559249878]
[   27] CTS [score: 19116.0, median singleton score: 152.0, visited nodes (%): 86.0, solving time (ms): 273.0, median approximation score: 4.0757575035095215]
[   27] ANT-e [score: 5159.0, median singleton score: 36.0, visited nodes (%): 98.0, solving time (ms): 633.0, median approximation score: 0.0]
[   28] EDF [score: 5549.0, median singleton score: 41.0, visited nodes (%): 94.0, solving time (ms): 6.0, median approximation score: 1.12771737575531]
[   28] BNT [score: 5843.0, median singleton score: 50.0, visited nodes (%): 82.0, solving time (ms): 384.0, median approximation score: 1.2333003282546997]
[   28] CTS [score: 18626.0, median singleton score: 141.0, visited nodes (%): 85.33333587646484, solving time (ms): 277.0, median approximation score: 3.6666667461395264]
[   28] ANT-e [score: 5047.0, median singleton score: 36.0, visited nodes (%): 94.66666412353516, solving time (ms): 24040.0, median approximation score: 0.0]
[   29] EDF [score: 5276.0, median singleton score: 39.5, visited nodes (%): 93.33333587646484, solving time (ms): 7.0, median approximation score: 1.1111111640930176]
[   29] BNT [score: 5542.0, median singleton score: 47.0, visited nodes (%): 82.0, solving time (ms): 376.0, median approximation score: 1.1972222328186035]
[   29] CTS [score: 18125.0, median singleton score: 146.0, visited nodes (%): 82.66666412353516, solving time (ms): 242.0, median approximation score: 3.7729166746139526]
